codigos_folleto,descripcion_producto,categoria,marca,gramaje,unidad_medida,promocion,vigencia,precio_regular,precio_oferta,revision,observaciones,Pagina,upc_catalogo,date,canal,item,url_sku
1050361,MULTIPLE_PRODUCTOS,Vive Saludable,WU Nutrition,120,cáps.,15% desc.,,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_12_16-12-2025.jpg,7503038910820.0,2025-12-15,Farmacias Benavides,Wu Nutrition Paz Suplemento Alimenticio Glicinato de Magnesio 120 Cápsulas,https://www.benavides.com.mx/wu-nutrition-paz-suplemento-alimenticio-glicinato-de-magnesio-120-capsulas
1050364,MULTIPLE_PRODUCTOS,Vive Saludable,WU Nutrition,120,cáps.,15% desc.,,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_12_16-12-2025.jpg,7503031033540.0,2025-12-15,Farmacias Benavides,Wu Querida Suplemento Alimenticio CH+AF+Biotina+Vit ABDEyK 120 Cápsulas,https://www.benavides.com.mx/wu-querida-suplemento-alimenticio-ch-af-biotina-vit-abdeyk-120-capsulas
1050358,MULTIPLE_PRODUCTOS,Vive Saludable,WU Nutrition,120,cáps.,15% desc.,,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_12_16-12-2025.jpg,7503031033564.0,2025-12-15,Farmacias Benavides,WU ZzzZzz Suplemento Alimenticio Gaba + 5-HTP 120 Cápsulas,https://www.benavides.com.mx/wu-zzzzzz-suplemento-alimenticio-gaba-5-htp-120-capsulas
,REGRESA Ashwagandha,Vive Saludable,WU Nutrition,120,cápsulas,,,,,,Suplemento alimenticio. 2 cápsulas al día.,./competitors/Benavides/folletos\folleto-de-diciembre_page_12_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
856576,ADerogyl c/5 ampolletas bebibles de 3 ml,Medicamentos,ADerogyl,5,ampolletas de 3 ml,"1x$120, 2x$235",del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501165003040.0,2025-12-15,Farmacias Benavides,Aderogyl 3.30 mg Retinol/499.65 mg Ácido Ascórbico/0.03 mg Ergocalciferol 5 Ampolletas,https://www.benavides.com.mx/aderogyl-330-mg-retinol49965-mg-acido-ascorbico003-mg-ergocalciferol-5-ampolletas
171239,Redoxon 1 g c/10 tabs. efervescentes,Vitaminas,Redoxon,10,tabs,2x$209,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501008409527.0,2025-12-15,Farmacias Benavides,Redoxon 1 g Ácido Ascórbico Sabor Naranja 10 Tabletas,https://www.benavides.com.mx/redoxon-1-g-acido-ascorbico-sabor-naranja-10-tabletas
1051044,Mounjaro 10 mg/0.6 mL pluma precargada KwikPen c/2.4 mL,Medicamentos,Mounjaro,2.4,mL,obtén $448 de desc.,del 1 al 31 de diciembre de 2025,,,,Descuento de $448 presentando tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501082243741.0,2025-12-15,Farmacias Benavides,Mounjaro 10 mg Tirzepatida/0.6 ml Solución Inyectable 1 Jeringa Prellenada,https://www.benavides.com.mx/mounjaro-10-mg-tirzepatida-0-6-ml-solucion-inyectable-1-jeringa-prellenada
1050873,Mounjaro 5 mg/0.6 mL pluma precargada KwikPen c/2.4 mL,Medicamentos,Mounjaro,2.4,mL,"obtén $1,377 de desc.",del 1 al 31 de diciembre de 2025,,,,Descuento de $1377 presentando tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501082243727.0,2025-12-15,Farmacias Benavides,Mounjaro 5 mg Tirzepatida/0.6 ml Solución 1 Jeringa Prellenada,https://www.benavides.com.mx/mounjaro-5-mg-tirzepatida-0-6-ml-solucion-1-jeringa-prellenada
1050878,Mounjaro 7.5 mg/0.6 mL pluma precargada KwikPen c/2.4 mL,Medicamentos,Mounjaro,2.4,mL,"obtén $1,794 de desc.",del 1 al 31 de diciembre de 2025,,,,Descuento de $1794 presentando tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501082243734.0,2025-12-15,Farmacias Benavides,Mounjaro 7.5 mg Tirzepatida/0.6 ml Solución 1 Jeringa Prellenada,https://www.benavides.com.mx/mounjaro-7-5-mg-tirzepatida-0-6-ml-solucion-1-jeringa-prellenada
1050874,Mounjaro 2.5 mg/0.6 mL pluma precargada KwikPen c/2.4 mL,Medicamentos,Mounjaro,2.4,mL,"obtén $2,755 de desc.",del 1 al 31 de diciembre de 2025,,,,Descuento de $2755 presentando tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501082243710.0,2025-12-15,Farmacias Benavides,Mounjaro 2.5 mg Tirzepatida/0.6 ml Solución 1 Jeringa Prellenada,https://www.benavides.com.mx/mounjaro-2-5-mg-tirzepatida-0-6-ml-solucion-1-jeringa-prellenada
746762 - 1013626 - 1013045,"Ensure, Pediasure y Ensure Advance",Suplementos Alimenticios,MULTIPLE_PRODUCTOS,237,ml,"Lleva 3 con 10% desc., Lleva 4 con 15% desc., Lleva 5 con 20% desc.",del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1046014,Demus 100000 UI c/2 cáps.,Medicamentos,Demus,2,cáps,a solo,del 1 al 31 de diciembre de 2025,,670.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7730979098007.0,2025-12-15,Farmacias Benavides,Demus 100000 UI Colecalciferol 2 Cápsulas,https://www.benavides.com.mx/demus-100000-ui-colecalciferol-2-capsulas
1047349,"Morebon 50,000 UI c/4 tabs.",Medicamentos,Morebon,4,tabs,a solo,del 1 al 31 de diciembre de 2025,,365.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501249600912.0,2025-12-15,Farmacias Benavides,Morebon 50000 UI Colecalciferol 4 Tabletas,https://www.benavides.com.mx/morebon-50000-ui-colecalciferol-4-tabletas
1034741,Histofil 4000 UI c/60 tabs.,Medicamentos,Histofil,60,tabs,a solo,del 1 al 31 de diciembre de 2025,,360.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501293201936.0,2025-12-15,Farmacias Benavides,Histofil 4000 UI Colecalciferol 60 Tabletas,https://www.benavides.com.mx/histofil-4000-ui-colecalciferol-60-tabletas
1050655 - 1050656 - 1050657,"Nutribio Vital vainilla, chocolate y fresa",Suplementos Alimenticios,Nutribio,237,ml,"a solo $55 c/u, ¡Llévate 1+ gratis! Al acumular 3 piezas",del 1 al 31 de diciembre de 2025,,55.0,,El precio de $55 es por unidad.,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1039716,Melatonina 5 mg c/20 tabs.,Medicamentos,Benavides,20,tabs,50% desc. en la 2a pieza,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501122901723.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 5 mg Melatonina 20 Tabletas,https://www.benavides.com.mx/farmacias-benavides-5-mg-melatonina-20-tabletas
619094,Epura agua purificada 600 ml,Bebidas,Epura,600,ml,En la compra de cualquier medicamento llévate 1 Epura agua purificada 600 ml,del 1 al 31 de diciembre de 2025,,10.0,,Promoción válida en la compra de cualquier medicamento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_13_16-12-2025.jpg,7501086801121.0,2025-12-15,Farmacias Benavides,Epura Agua Purificada Sin Sodio 600 ml,https://www.benavides.com.mx/epura-agua-purificada-sin-sodio-600-ml
1008319,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214982439.0,2025-12-15,Farmacias Benavides,Prudence Extra Time Condones Lubricados de Látex Natural Efecto Retardante 3 uds,https://www.benavides.com.mx/prudence-extra-time-condones-lubricados-de-latex-natural-efecto-retardante-3-uds
1007218,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214982477.0,2025-12-15,Farmacias Benavides,Prudence Condones Lubricados de Látex Natural Sabor y Aroma Fresa 3 uds,https://www.benavides.com.mx/prudence-condones-lubricados-de-latex-natural-sabor-y-aroma-fresa-3-uds
1039908,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214985348.0,2025-12-15,Farmacias Benavides,Prudence Full Sensitive Condones Lubricados de Látex Natural 3 uds,https://www.benavides.com.mx/prudence-full-sensitive-condones-lubricados-de-latex-natural-3-uds
1047670,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7506205813672.0,2025-12-15,Farmacias Benavides,Enfagrow 4 Alimento lácteo para niños a partir de 2 años 800 g,https://www.benavides.com.mx/enfagrow-4-alimento-lacteo-para-ninos-a-partir-de-2-anos-800-g
175994,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214982811.0,2025-12-15,Farmacias Benavides,Prudence Mix Condones Lubricados de Látex Natural Sabor y Aroma Mix 5 uds,https://www.benavides.com.mx/prudence-mix-condones-lubricados-de-latex-natural-sabor-y-aroma-mix-5-uds
1028607,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214983573.0,2025-12-15,Farmacias Benavides,Prudence Mix Condones Lubricados de Látex Natural Caribbean 5 uds,https://www.benavides.com.mx/prudence-mix-condones-lubricados-de-latex-natural-caribbean-5-uds
1041276,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214985386.0,2025-12-15,Farmacias Benavides,Prudence Extra Pleasure Condones Lubricados de Látex Natural Texturizados 3 uds,https://www.benavides.com.mx/prudence-extra-pleasure-condones-lubricados-de-latex-natural-texturizados-3-uds
1049576,MULTIPLE_PRODUCTOS,Salud Sexual,Prudence,,condones,4x2 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,"Aplica para: Retardante, Sabor y Aroma Fresa, Full Sensitive, Zero, Extra Pleasure y Mora c/3 condones y Mix y Sabor y Aroma Caribbean c/5 condones",./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214980596.0,2025-12-15,Farmacias Benavides,Prudence Sensitive Condones Lubricados de Látex Natural Extra Delgado Sabor y Aroma Mora 3 uds,https://www.benavides.com.mx/prudence-sensitive-condones-lubricados-de-latex-natural-extra-delgado-sabor-y-aroma-mora-3-uds
1044364,Invictus 5 mg c/14 y 28 tabs.,Medicamentos,Invictus,,tabs.,"50% desc. en la 2a pieza misma presentación, ¡Llévate 1+1 gratis! Al acumular 3 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501300421302.0,2025-12-15,Farmacias Benavides,Invictus 5 mg Tadalafil 14 ud Tabletas,https://www.benavides.com.mx/invictus-5-mg-tadalafil-14-ud-tabletas
1044365,Invictus 5 mg c/14 y 28 tabs.,Medicamentos,Invictus,,tabs.,"50% desc. en la 2a pieza misma presentación, ¡Llévate 1+1 gratis! Al acumular 3 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501300421319.0,2025-12-15,Farmacias Benavides,Invictus 5 mg Tadalafil 28 Tabletas,https://www.benavides.com.mx/invictus-5-mg-tadalafil-28-tabletas
1044348,"Invictus 20 mg c/1, 4 y 8 tabs.",Medicamentos,Invictus,,tabs.,"50% desc. en la 2a pieza misma presentación, ¡Llévate 1+1 gratis! Al acumular 3 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501300421272.0,2025-12-15,Farmacias Benavides,Invictus 20 mg Tadalafil 1 ud Tabletas,https://www.benavides.com.mx/invictus-20-mg-tadalafil-1-ud-tabletas
1044423,"Invictus 20 mg c/1, 4 y 8 tabs.",Medicamentos,Invictus,,tabs.,"50% desc. en la 2a pieza misma presentación, ¡Llévate 1+1 gratis! Al acumular 3 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501300421289.0,2025-12-15,Farmacias Benavides,Invictus 20 mg Tadalafil 4 Tabletas,https://www.benavides.com.mx/invictus-20-mg-tadalafil-4-tabletas
1044370,"Invictus 20 mg c/1, 4 y 8 tabs.",Medicamentos,Invictus,,tabs.,"50% desc. en la 2a pieza misma presentación, ¡Llévate 1+1 gratis! Al acumular 3 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501300421296.0,2025-12-15,Farmacias Benavides,Invictus 20 mg Tadalafil 8 ud Tabletas,https://www.benavides.com.mx/invictus-20-mg-tadalafil-8-ud-tabletas
1012861,Cialis 5 mg c/28 tabs.,Medicamentos,Cialis,28,tabs.,,del 1 al 31 de diciembre de 2025,,,,obtén $880 de desc. Presentando tu tarjeta Benavides Conmigo. *Aplica 3 descuentos al mes presentando tu tarjeta Benavides Conmigo. Este medicamento requiere prescripción médica.,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501082242409.0,2025-12-15,Farmacias Benavides,Cialis 5 mg Tadalafil 28 Tabletas,https://www.benavides.com.mx/cialis-5-mg-tadalafil-28-tabletas
1022147,Asoflon LP 0.4 mg c/30 cáps.,Medicamentos,Asoflon,30,cáps.,¡Llévate 1+1 gratis! Al acumular 3 piezas,del 1 al 31 de diciembre de 2025,,1354.0,,Al acumular 3 piezas con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7730979094092.0,2025-12-15,Farmacias Benavides,Asoflon 0.4 mg Tamsulosina 30 Cápsulas,https://www.benavides.com.mx/asoflon-0-4-mg-tamsulosina-30-capsulas
1032062,Prudence clásico c/3 condones,Salud Sexual,Prudence,3,condones,,del 1 al 31 de diciembre de 2025,,40.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214980015.0,2025-12-15,Farmacias Benavides,Prudence Clásico Condones Lubricados de Látex Natural 3 uds,https://www.benavides.com.mx/prudence-clasico-condones-lubricados-de-latex-natural-3-uds
1042207,Prudence gel lubricante natural y uva 75 ml,Cuidado Personal,Prudence,75,ml,2x $139 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214983726.0,2025-12-15,Farmacias Benavides,Prudence Lub Lubricante Corporal Sabor y Aroma Natural 75 ml,https://www.benavides.com.mx/prudence-lub-lubricante-corporal-sabor-y-aroma-natural-75-ml
1042208,Prudence gel lubricante natural y uva 75 ml,Cuidado Personal,Prudence,75,ml,2x $139 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502214983207.0,2025-12-15,Farmacias Benavides,Prudence Lub Lubricante Corporal Sabor y Aroma Uva 75 ml,https://www.benavides.com.mx/prudence-lub-lubricante-corporal-sabor-y-aroma-uva-75-ml
1050718,Sico Piel con Piel gel lubricante 50 ml,Cuidado Personal,Sico,50,ml,,del 1 al 31 de diciembre de 2025,,115.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7506460101378.0,2025-12-15,Farmacias Benavides,Sico Piel con Piel Lubricante Íntimo Dura 3x Más 50 ml,https://www.benavides.com.mx/sico-piel-con-piel-lubricante-intimo-dura-3x-mas-50-ml
1014042,Sico Safety y Sensitive c/3 condones,Salud Sexual,Sico,3,condones,2x $149 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501058367129.0,2025-12-15,Farmacias Benavides,Sico Condones Safety Seguridad 3 ud,https://www.benavides.com.mx/sico-condones-safety-seguridad-3-ud
1011660,Sico Safety y Sensitive c/3 condones,Salud Sexual,Sico,3,condones,2x $149 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501058368126.0,2025-12-15,Farmacias Benavides,Sico Condones Sensitive Delgado 3 ud,https://www.benavides.com.mx/sico-condones-sensitive-delgado-3-ud
1036961,Asoflon-Duo 0.50/0.40 mg c/30 cáps.,Medicamentos,Asoflon-Duo,30,cáps.,¡Llévate 1+1 gratis! Al acumular 2 piezas,del 1 al 31 de diciembre de 2025,,969.0,,Al acumular 2 piezas con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7730979097192.0,2025-12-15,Farmacias Benavides,Asoflon-Duo 0.50 mg Dutasterida/0.40 mg Tamsulosina 30 Cápsulas,https://www.benavides.com.mx/asoflon-duo-050-mg-dutasterida040-mg-tamsulosina-30-capsulas
1046790,Sico Play Mix c/20 condones,Salud Sexual,Sico,20,condones,,del 1 al 31 de diciembre de 2025,,215.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7506460100920.0,2025-12-15,Farmacias Benavides,Sico Condones Play Mix Mayor Diversión 20 ud,https://www.benavides.com.mx/sico-condones-play-mix-mayor-diversion-20-ud
1027937,Trojan Piel Desnuda y Piel Desnuda Puntos de Placer c/3 condones,Salud Sexual,Trojan,3,condones,2x $155 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501080954199.0,2025-12-15,Farmacias Benavides,Trojan Condones Piel Desnuda Sensibilidad 3 ud,https://www.benavides.com.mx/trojan-condones-piel-desnuda-sensibilidad-3-ud
1033689,Trojan Piel Desnuda y Piel Desnuda Puntos de Placer c/3 condones,Salud Sexual,Trojan,3,condones,2x $155 ¡combínalos!,del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7501080954779.0,2025-12-15,Farmacias Benavides,Trojan Condones Texturizado Piel desnuda 3 ud,https://www.benavides.com.mx/trojan-condones-texturizado-piel-desnuda-3-ud
1044770,Tadalafil 5 mg c/14 y 28 tabs. y 20 mg c/1 y 4 tabs.,Medicamentos,Farmacias benavides,,tabs.,"50% desc. en la 2a pieza misma presentación, ¡Llévate 1+1 gratis! Al acumular 3 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502226296142.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 20 mg Tadalafil 1 Tableta,https://www.benavides.com.mx/farmacias-benavides-20-mg-tadalafil-1-tableta
1044774,Tadalafil 5 mg c/14 y 28 tabs. y 20 mg c/1 y 4 tabs.,Medicamentos,Farmacias benavides,,tabs.,"50% desc. en la 2a pieza misma presentación, ¡Llévate 1+1 gratis! Al acumular 3 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,Al acumular 3 piezas misma presentación con tu tarjeta Benavides Conmigo,./competitors/Benavides/folletos\folleto-de-diciembre_page_14_16-12-2025.jpg,7502226296159.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 20 mg Tadalafil 4 Tabletas,https://www.benavides.com.mx/farmacias-benavides-20-mg-tadalafil-4-tabletas
